Dar_IdDarwinCore,N Lote,Nombre Archivo Completo,Dar_ReinoOrganismo,Dar_DivisionOrganismo,Dar_ClaseOrganismo (Class),Dar_OrdenOrganismo,Dar_FamiliaOrganismo,Dar_GeneroOrganismo,Dar_NombreCientifico,Dar_EspecieOrganismo,Dar_AutorNombreCientifico ,Dar_IdentificadoPor,Fech. Compl. Ident,Dar_AnoIdentificacion (YearIdentified),Dar_MesIdentificacion (MonthIdentified),Dar_DiaIdentificacion (DayIdentified),Dar_CodigoInstitucion,Dar_CodigoColeccion,Dar_NumeroCatalogo,Dar_SexoOrganismo,longitud (cm) ,N,Dar_Colector,Fech.Completa,Dar_AnoColectado,Dar_MesColectado,Dar_DiaColectado,Dar_ContinenteOceano,Dar_Pais,Región,Provincia ,Distrito,Dar_Localidad,Dar_NombreComunOrganismo,Habitat,Uso,Latitud ,Longitud,Cuenca,Arte de Pesca,
553,CIIAP 553,CIIAP 553.jpg,Animalia,Chordata,Actinopterygii,Tetraodontiformes,Tetraodontidae,Sphoeroides ,Sphoeroides asellus,asellus,(Müller & Troschel 1849),Morgan Ruiz Tafur ,14/4/2022,2022,4,12,IIAP,CIIAP,CIIAP 553,I,LE: 4.9,3,Bruno Vasquez ,12/8/2007,2007,8,12,América del Sur,Perú,Loreto,,,,pez globo,lamas tipischca ,O,,,río Tigre,Red alevinera ,
554,CIIAP 554,CIIAP 554.jpg,Animalia,Chordata,Actinopterygii,Siluriformes,Loricariidae,Loricaria ,Loricaria sp. ,sp.,,Morgan Ruiz Tafur ,16/5/2022,2022,5,16,IIAP,CIIAP,CIIAP 554,I,LE: 9.3,1,Bruno Vasquez ,12/8/2007,2007,8,12,América del Sur,Perú,Loreto,,,,shitari,lamas tipischca ,"O, C",,,río Tigre,Red alevinera ,
555,CIIAP 555,CIIAP 555.jpg,Animalia ,Chordata,Actinopterygii,Characiformes ,Serrasalmidae,Serrasalmus ,Serrasalmus rhombeus,rhombeus,(Linnaeus 1766),Morgan Ruiz Tafur ,16/5/2022,2022,5,16,IIAP,CIIAP,CIIAP 555,I,LE: 9.7,3,Morgan Ruiz,1/11/2012,2012,11,1,América del Sur,Perú,Loreto,,,,paña negra,lugar arica ,"O, C",,,,"Red trampa de 2""",
556,CIIAP 556,CIIAP 556.jpg,Animalia,Chordata,Actinopterygii,Characiformes ,Gasteropelecidae,Thoracocharax ,Thoracocharax securis ,securis,(De Filippi 1853),Morgan Ruiz Tafur ,16/5/2022,2022,5,16,IIAP,CIIAP,CIIAP 556,I,LE: 5.5,1,Morgan Ruiz,1/11/2012,2012,11,1,América del Sur,Perú,Loreto,,,,pechito,lugar arica ,O,,,,"Red trampa de 2""",
557,CIIAP 557,CIIAP 557.jpg,Animalia,Chordata,Actinopterygii,Characiformes ,Characidae,Stichonodon ,Stichonodon insignis ,insignis ,(Steindachner 1876),Morgan Ruiz Tafur ,16/5/2022,2022,5,16,IIAP,CIIAP,CIIAP 557,I,LE: 7.7,1,Homero Sánchez Riveiro,11/6/2013,2013,6,11,América del Sur,Perú,Loreto,,,flor de coco/cocha maquisapillo ,mojara,río ,O, -2.154569°,-74.911149°,Río Arabela ,red alevinera,
558,CIIAP 558,CIIAP 558.jpg,Animalia,Chordata,Actinopterygii,Tetraodontiformes,Tetraodontidae,Sphoeroides ,Sphoeroides asellus,asellus,(Müller & Troschel 1849),Morgan Ruiz Tafur ,16/5/2022,2022,5,16,IIAP,CIIAP,CIIAP 558,I,LE: 4.4,3,Bruno Vasquez,12/8/2007,2007,8,12,América del Sur,Perú,Loreto,,,,pez globo,/playa arenosa ,O,,,río tigre,red alevinera,
559,CIIAP 559,CIIAP 559.jpg,Animalia,Chordata,Actinopterygii,Carangiformes ,Achiridae,Hypoclinemus,Hypoclinemus mentalis ,mentalis ,(Günther 1862),Morgan Ruiz Tafur ,16/5/2022,2022,5,16,IIAP,CIIAP,CIIAP 559,I,LE: 5.9,2,Bruno Vasquez,12/8/2007,2007,8,12,América del Sur,Perú,Loreto,,,,panga raya,/playa arenosa ,O,,,río tigre,red alevinera,
560,CIIAP 560,CIIAP 560.jpg,Animalia,Chordata,Actinopterygii,Siluriformes,Trichomycteridae,Henonemus,Henonemus sp. ,sp.,,Morgan Ruiz Tafur ,16/5/2022,2022,5,16,IIAP,CIIAP,CIIAP 560,I,LE: 7.4,1,Bruno Vasquez,12/8/2007,2007,8,12,América del Sur,Perú,Loreto,,,,canero,/playa arenosa ,O,,,río tigre,red alevinera,
561,CIIAP 561,CIIAP 561.jpg,Animalia,Chordata,Actinopterygii,Siluriformes,Loricariidae,Aphanotorulus,Aphanotorulus emarginatus ,emarginatus,(Valenciennes 1840),Morgan Ruiz Tafur ,16/5/2022,2022,5,16,IIAP,CIIAP,CIIAP 561,I,LE. 15.1,2,Bruno Vasquez,12/8/2007,2007,8,12,América del Sur,Perú,Loreto,,,,carachama playera,/playa arenosa ,"O, C",,,río tigre,red alevinera,
562,CIIAP 562,CIIAP 562.jpg,Animalia,Chordata,Actinopterygii,Characiformes ,Characidae,Stichonodon ,Stichonodon insignis ,insignis ,(Steindachner 1876),Morgan Ruiz Tafur ,16/5/2022,2022,5,16,IIAP,CIIAP,CIIAP 562,I,LE: 7.9,3,Morgan Ruiz,24/10/2012,2012,10,24,América del Sur,Perú,Loreto,,,flor de coco/cocha maquisapillo ,mojara,río ,C, -2.146861°,-74.925259°,Río Arabela ,"Red trampa de 2""",
563,CIIAP 563,CIIAP 563.jpg,Animalia,Chordata,Actinopterygii,Characiformes ,Serrasalmidae,Metynnis,Metynnis sp. ,sp.,,Morgan Ruiz Tafur ,16/5/2022,2022,5,16,IIAP,CIIAP,CIIAP 563,I,LE: 9.6,2,Morgan Ruiz,24/10/2012,2012,10,24,América del Sur,Perú,Loreto,,,flor de coco/cocha maquisapillo ,curuhuara,río ,"O, C", -2.146861°,-74.925259°,Río Arabela ,"Red trampa de 2""",
564,CIIAP 564,CIIAP 564.jpg,Animalia ,Chordata,Actinopterygii,Characiformes ,Triportheidae,Triportheus,Triportheus angulatus,angulatus,(Spix & Agassiz 1829),Morgan Ruiz Tafur ,16/5/2022,2022,5,16,IIAP,CIIAP,CIIAP 564,I,LE: 6.4,43,Morgan Ruiz,17/8/2012,2012,8,17,América del Sur,Perú,Loreto,,,,sardina ,cocha garza bellvista ,C,,,,"Red trampa de 2""",
565,CIIAP 565,CIIAP 565.jpg,Animalia ,Chordata,Actinopterygii,Characiformes ,Triportheidae,Triportheus,Triportheus angulatus,angulatus,(Spix & Agassiz 1829),Morgan Ruiz Tafur ,16/5/2022,2022,5,16,IIAP,CIIAP,CIIAP 565,I,LE: 13.7,3,Morgan Ruiz,23/1/2014,2014,1,23,América del Sur,Perú,Loreto,,,,sardina ,arica,C,,,,red alevinera,
566,CIIAP 566,CIIAP 566.jpg,Animalia ,Chordata,Actinopterygii,Characiformes ,Anostomidae ,Schizodon,Schizodon fasciatus,fasciatus,Spix & Agassiz 1829,Morgan Ruiz Tafur ,16/5/2022,2022,5,16,IIAP,CIIAP,CIIAP 566,I,LE: 8.7,1,Morgan Ruiz,15/9/2011,2011,9,15,América del Sur,Perú,Loreto,,,,lisa 4 bandas ,cocha mayouruna,C,,,,red alevinera,
567,CIIAP 567,CIIAP 567.jpg,Animalia ,Chordata,Actinopterygii,Characiformes ,Characidae,Tetragonopterus ,Tetragonopterus argenteus,argenteus,Cuvier 1816,Morgan Ruiz Tafur ,16/5/2022,2022,5,16,IIAP,CIIAP,CIIAP 567,I,LE: 6.2,1,Morgan Ruiz,13/9/2011,2011,9,13,América del Sur,Perú,Loreto,,,,mojara,comundad fujimori,C,,,,red alevinera,
568,CIIAP 568,CIIAP 568.jpg,Animalia,Chordata,Actinopterygii,Tetraodontiformes,Tetraodontidae,Sphoeroides ,Sphoeroides asellus,asellus,(Müller & Troschel 1849),Morgan Ruiz Tafur ,16/5/2022,2022,5,16,IIAP,CIIAP,CIIAP 568,I,LE: 4.4,7,Homero Sánchez Riveiro,25/3/1999,1999,3,25,América del Sur,Perú,Loreto,,,,pez globo,rio napo ,O,,,,red alevinera,
569,CIIAP 569,CIIAP 569.jpg,Animalia ,Chordata,Actinopterygii,Characiformes ,Curimatidae,Psectrogaster,Psectrogaster amazonica,amazonica,Eigenmann & Eigenmann 1889,Homero Sánchez Riveiro,19/5/2022,2022,5,16,IIAP,CIIAP,CIIAP 569,I,LE: 9.6,2,Cristina y Devon Grahan ,3/6/2014,2014,6,3,América del Sur,Perú,Loreto,,,,ractacara,quebrada tapir/río amazonas ,C,,,río Amazonas ,red alevinera,"1, foto en vida "
570,CIIAP 570,CIIAP 570.jpg,Animalia,Chordata,Actinopterygii,Characiformes ,Characidae,Astyanax ,Astyanax sp. ,sp.,,Homero Sánchez Riveiro,19/5/2022,2022,5,16,IIAP,CIIAP,CIIAP 570,I,LE: 12.5,2,Homero Sánchez Riveiro,3/6/2014,2014,6,3,América del Sur,Perú,Loreto,,,,mojara,lamistococha/sahapajal/curaray,C,,,Río Curaray,red alevinera,
571,CIIAP 571,CIIAP 571.jpg,Animalia,Chordata,Actinopterygii,Cichliformes ,Cichlidae,Crenicichla ,Crenicichla reticulatus ,reticulatus,(Heckel 1840),Morgan Ruiz Tafur ,19/5/2022,2022,5,16,IIAP,CIIAP,CIIAP 571,I,LE:  9.6,1,Homero Sánchez Riveiro,11/8/2011,2011,8,11,América del Sur,Perú,Loreto,,,,añashua,Nahuapa caño,C,,,río tigre,red alevinera ,
572,CIIAP 572,CIIAP 572.jpg,Animalia,Chordata,Actinopterygii,Siluriformes,Heptapteridae,Goeldiella,Goeldiella eques ,eques,(Müller & Troschel 1849),Morgan Ruiz Tafur ,19/5/2022,2022,5,16,IIAP,CIIAP,CIIAP 572,I,LE: 13.0,2,Homero Sánchez Riveiro,11/8/2011,2011,8,11,América del Sur,Perú,Loreto,,,,cunchi,Nahuapa caño,C,,,río tigre,red alevinera,
573,CIIAP 573,CIIAP 573.jpg,Animalia,Chordata,Actinopterygii,Siluriformes,Auchenipteridae,Centromochlus ,Centromochlus heckelii,heckelii,(De Filippi 1853),Morgan Ruiz Tafur ,19/5/2022,2022,5,16,IIAP,CIIAP,CIIAP 573,I,LE: 6.4,3,Homero Sánchez Riveiro,11/8/2011,2011,8,11,América del Sur,Perú,Loreto,,,,aceitero,Nahuapa caño,O,,,río tigre,red alevinera,
574,CIIAP 574,CIIAP 574.jpg,Animalia,Chordata,Actinopterygii,Tetraodontiformes,Tetraodontidae,Sphoeroides ,Sphoeroides asellus,asellus,(Müller & Troschel 1849),Morgan Ruiz Tafur ,19/5/2022,2022,5,16,IIAP,CIIAP,CIIAP 574,I,LE: ,5,Homero Sánchez Riveiro,11/8/2011,2011,8,11,América del Sur,Perú,Loreto,,,,pez globo,Nahuapa caño,O,,,río tigre,red alevinera,
575,CIIAP 575,CIIAP 575.jpg,Animalia,Chordata,Actinopterygii,Characiformes ,Serrasalmidae,Mylossoma ,Mylossoma aureum,aureum,(Spix & Agassiz 1829),Morgan Ruiz Tafur ,19/5/2022,2022,5,16,IIAP,CIIAP,CIIAP 575,I,LE: 7.17,2,Homero Sánchez Riveiro,4/11/2012,2012,11,4,América del Sur,Perú,Loreto,,,,palometa,santa victoria ,C,,,,red alevinera,
576,CIIAP 576,CIIAP 576.jpg,Animalia,Chordata,Actinopterygii,Characiformes ,Curimatidae,Curimatella,Curimatella sp. 1,sp. 1,,Morgan Ruiz Tafur ,19/5/2022,2022,5,16,IIAP,CIIAP,CIIAP 576,I,LE: 11.8,1,Homero Sánchez Riveiro,24/10/2012,2012,10,24,América del Sur,Perú,Loreto,,,,chio chio,Maquisapillo-flor de coco,C, -2.146861°,-74.925259°,Río Arabela,"Red trampa de 2""",
577,CIIAP 577,CIIAP 577.jpg,Animalia,Chordata,Actinopterygii,Characiformes ,Curimatidae,Steindachnerina,Steindachnerina sp. ,sp.,,Morgan Ruiz Tafur ,19/5/2022,2022,5,16,IIAP,CIIAP,CIIAP 577,I,LE: 12.9,1,Homero Sánchez Riveiro,24/10/2012,2012,10,24,América del Sur,Perú,Loreto,,,,chio chio,Maquisapillo-flor de coco,C, -2.146861°,-74.925259°,Río Arabela,"Red trampa de 2""",
578,CIIAP 578,CIIAP 578.jpg,Animalia ,Chordata,Actinopterygii,Characiformes ,Characidae,Tetragonopterus ,Tetragonopterus argenteus,argenteus,Cuvier 1816,Morgan Ruiz Tafur ,19/5/2022,2022,5,16,IIAP,CIIAP,CIIAP 578,I,LE: 8.8,3,Homero Sánchez Riveiro,15/6/2013,2013,6,15,América del Sur,Perú,Loreto,,,,mojara,urbina ,C,,,,"Red trampa de 2""",
579,CIIAP 579,CIIAP 579.jpg,Animalia ,Chordata,Actinopterygii,Characiformes ,Erythrinidae,Hoplias ,Hoplias malabaricus,malabaricus,(Bloch 1794),Morgan Ruiz Tafur ,19/5/2022,2022,5,16,IIAP,CIIAP,CIIAP 579,I,LE: 7.4,7,Homero Sánchez Riveiro,17/8/2012,2012,8,17,América del Sur,Perú,Loreto,,,,fasaco,cocha garza bellvista ,C,,,,"Red trampa de 2""",
580,CIIAP 580,CIIAP 580.jpg,Animalia,Chordata,Actinopterygii,Tetraodontiformes,Tetraodontidae,Sphoeroides ,Sphoeroides asellus,asellus,(Müller & Troschel 1849),Morgan Ruiz Tafur ,19/5/2022,2022,5,16,IIAP,CIIAP,CIIAP 580,I,LE: 5.6,31,Homero Sánchez Riveiro,23/11/2014,2014,11,23,América del Sur,Perú,Loreto,,,,pez globo,base arica/nashiño ,O,,,,Red alevinera,
581,CIIAP 581,CIIAP 581.jpg,Animalia ,Chordata,Actinopterygii,Characiformes ,Characidae,Prionobrama ,Prionobrama filigera,filigera,(Cope 1870),Morgan Ruiz Tafur ,14/6/2022,2022,6,14,IIAP,CIIAP,CIIAP 581,I,LE: 47.9,5,Homero Sánchez Riveiro,23/11/2014,2014,11,23,América del Sur,Perú,Loreto,,,,mojara,base arica/nashiño ,C,,,,Red alevinera,
582,CIIAP 582,CIIAP 582.jpg,Animalia,Chordata,Actinopterygii,Carangiformes ,Achiridae,Hypoclinemus,Hypoclinemus mentalis ,mentalis ,(Günther 1862),Morgan Ruiz Tafur ,14/6/2022,2022,6,14,IIAP,CIIAP,CIIAP 582,I,LE: 11.2,1,Homero Sánchez Riveiro,17/11/2014,2014,11,17,América del Sur,Perú,Loreto,,,,panga raya,orilla de playa rio curaray sahapajal,O,,,,Red alevinera,
583,CIIAP 583,CIIAP 583.jpg,Animalia,Chordata,Actinopterygii,Characiformes ,Serrasalmidae,Metynnis,Metynnis sp. ,sp.,,Morgan Ruiz Tafur ,14/6/2022,2022,6,14,IIAP,CIIAP,CIIAP 583,I,LE: 10.8,2,Homero Sánchez Riveiro,17/11/2014,2014,11,17,América del Sur,Perú,Loreto,,,,curuhuara,lamistococha/sahapajal,"O, C",,,Río Curaray,"Red trampa 2.5""",
584,CIIAP 584,CIIAP 584.jpg,Animalia ,Chordata,Actinopterygii,Characiformes ,Erythrinidae,Hoplias ,Hoplias malabaricus,malabaricus,(Bloch 1794),Morgan Ruiz Tafur ,14/6/2022,2022,6,14,IIAP,CIIAP,CIIAP 584,I,LE: 11.6,3,Homero Sánchez Riveiro,2/8/2009,2009,8,2,América del Sur,Perú,Loreto,,,,fasaco,shiruy caño,C,,,río Nanay,red alevinera,
585,CIIAP 585,CIIAP 585.jpg,Animalia,Chordata,Actinopterygii,Cichliformes ,Polycentridae,Monocirrhus ,Monocirrhus polyacanthus,polyacanthus ,Heckel 1840,Morgan Ruiz Tafur ,14/6/2022,2022,6,14,IIAP,CIIAP,CIIAP 585,I,LE: ,2,Homero Sánchez Riveiro,20/12/2008,2008,12,20,América del Sur,Perú,Loreto,,,,pez hoja ,quebrada tacarachi,O,,,,red alevinera,
586,CIIAP 586,CIIAP 586.jpg,Animalia,Chordata,Actinopterygii,Characiformes ,Characidae,Stichonodon ,Stichonodon insignis ,insignis ,(Steindachner 1876),Morgan Ruiz Tafur ,14/6/2022,2022,6,14,IIAP,CIIAP,CIIAP 586,I,LE: 7.7,2,Homero Sánchez Riveiro,18/11/2014,2014,11,18,América del Sur,Perú,Loreto,,,,mojara,maquisapillo/flor de cooc,C, -2.146861°,-74.925259°,Río Arabela,"Red trampa de 2""",
587,CIIAP 587,CIIAP 587.jpg,Animalia,Chordata,Actinopterygii,Characiformes ,Serrasalmidae,Myloplus,Myloplus sp. ,sp.,,Morgan Ruiz Tafur ,14/6/2022,2022,6,14,IIAP,CIIAP,CIIAP 587,I,LE: 9.1,1,Homero Sánchez Riveiro,18/11/2014,2014,11,18,América del Sur,Perú,Loreto,,,,curuhuara,maquisapillo/flor de cooc,"O,C", -2.146861°,-74.925259°,Río Arabela,"Red trampa de 2""",
588,CIIAP 588,CIIAP 588.jpg,Animalia,Chordata,Actinopterygii,Siluriformes,Loricariidae,Peckoltichthys,Peckoltichthys bachi,bachi,Boulenger 1898),Morgan Ruiz Tafur ,14/6/2022,2022,6,14,IIAP,CIIAP,CIIAP 588,I,LE: 8.8,3,Homero Sánchez Riveiro,23/1/2014,2014,1,23,América del Sur,Perú,Loreto,,,,carachama,base arica/nashiño ,O,,,,"Red trampa de 2""",
589,CIIAP 589,CIIAP 589.jpg,Animalia,Chordata,Actinopterygii,Siluriformes,Callichthyidae,Megalechis,Megalechis picta ,picta,(Müller & Troschel 1849),Morgan Ruiz Tafur ,14/7/2022,2022,7,14,IIAP,CIIAP,CIIAP 589,I,LE: 13.5,1,Homero Sánchez Riveiro,2/6/2014,2014,6,2,América del Sur,Perú,Loreto,,,lamistococha ,shiruy,,"O, C",,,,"Red trampa de 2""",
590,CIIAP 590,CIIAP 590.jpg,Animalia,Chordata,Actinopterygii,Clupeiformes,Pristigasteridae,Pristigaster,Pristigaster cayana,cayana,Cuvier 1829,Morgan Ruiz Tafur ,14/7/2022,2022,7,14,IIAP,CIIAP,CIIAP 590,I,LE: 8.2,1,Homero Sánchez Riveiro,1/11/2012,2012,11,1,América del Sur,Perú,Loreto,,,puerto arica,pechito,,C,,,,"Red trampa de 2""",
591,CIIAP 591,CIIAP 591.jpg,Animalia,Chordata,Actinopterygii,Carangiformes ,Achiridae,Hypoclinemus,Hypoclinemus mentalis ,mentalis ,(Günther 1862),Morgan Ruiz Tafur ,14/7/2022,2022,7,14,IIAP,CIIAP,CIIAP 591,I,LE: 7.9,1,Homero Sánchez Riveiro,18/11/2014,2014,11,18,América del Sur,Perú,Loreto,,,flor de coco/cocha maquisapillo ,panga raya,río ,O, -2.146861°,-74.925259°,Río Arabela ,"Red trampa de 2""",
592,CIIAP 592,CIIAP 592.jpg,Animalia,Chordata,Actinopterygii,Siluriformes,Loricariidae,Pseudohemiodon ,Pseudohemiodon lamina,lamina,(Günther 1868),Morgan Ruiz Tafur ,14/7/2022,2022,7,14,IIAP,CIIAP,CIIAP 592,I,LE: 15.7,1,Homero Sánchez Riveiro,18/11/2014,2014,11,18,América del Sur,Perú,Loreto,,,flor de coco/cocha maquisapillo ,shitari,río ,O, -2.146861°,-74.925259°,Río Arabela ,"Red trampa de 2""",
593,CIIAP 593,CIIAP 593.jpg,Animalia,Chordata,Actinopterygii,Characiformes ,Bryconidae,Brycon ,Brycon amazonicus ,amazonicus ,(Agassiz 1829),Morgan Ruiz Tafur ,10/8/2022,2022,8,10,IIAP,CIIAP,CIIAP 593,I,LE: 20.6,1,Homero Sánchez Riveiro,9/5/2012,2012,5,9,América del Sur,Perú,Loreto,,,quebrada gravisho ,sabalo cola roja,"río, comunidad nuevo defensor  ",C,,,río Napo,"Red trampa de 3""",
594,CIIAP 594,CIIAP 594.jpg,Animalia,Chordata,Actinopterygii,Cichliformes ,Cichlidae,Pterophyllum,Pterophyllum scalare,scalare,(Schultze 1823),Morgan Ruiz Tafur ,10/8/2022,2022,8,10,IIAP,CIIAP,CIIAP 594,I,LE: 7.1,1,Homero Sánchez Riveiro,19/11/2014,2014,11,19,América del Sur,Perú,Loreto,,,flor de coco/cocha maquisapillo ,pez angel,río ,O, -2.154569°,-74.911149°,Río Arabela ,"Red trampa de 2""",
595,CIIAP 595,CIIAP 595.jpg,Animalia,Chordata,Actinopterygii,Characiformes ,Characidae,Charax ,Charax sp.,sp.,,Morgan Ruiz Tafur ,10/8/2022,2022,8,10,IIAP,CIIAP,CIIAP 595,I,LE: 10.3,4,Homero Sánchez Riveiro,19/11/2014,2014,11,19,América del Sur,Perú,Loreto,,,flor de coco/cocha maquisapillo ,denton ,río ,C, -2.146861°,-74.925259°,Río Arabela ,"Red trampa de 2""",
596,CIIAP 596,CIIAP 596.jpg,Animalia,Chordata,Actinopterygii,Characiformes ,Characidae,Moenkhausia ,Moenkhausia oligolepis,oligolepis,(Günther 1864),Morgan Ruiz Tafur ,10/8/2022,2022,8,10,IIAP,CIIAP,CIIAP 596,I,LE: 8.7,1,Homero Sánchez Riveiro,8/1/2009,2009,1,8,América del Sur,Perú,Loreto,,,Bufeo quebrada ,mojara,,O,,,río Napo,anzuelo,
597,CIIAP 597,CIIAP 597.jpg,Animalia,Chordata,Actinopterygii,Characiformes ,Serrasalmidae,Serrasalmus ,Serrasalmus sp. ,sp.,,Morgan Ruiz Tafur ,10/8/2022,2022,8,10,IIAP,CIIAP,CIIAP 597,I,LE: 12.7,1,Homero Sánchez Riveiro,8/1/2009,2009,1,8,América del Sur,Perú,Loreto,,,Bufeo quebrada ,paña,,C,,,río Napo,anzuelo,
598,CIIAP 598,CIIAP 598.jpg,Animalia,Chordata,Actinopterygii,Tetraodontiformes,Tetraodontidae,Sphoeroides ,Sphoeroides asellus,asellus,(Müller & Troschel 1849),Morgan Ruiz Tafur ,10/8/2022,2022,8,10,IIAP,CIIAP,CIIAP 598,I,LE: 5.2,16,Bruno vasquez,12/8/2007,2007,8,12,América del Sur,Perú,Loreto,,,quebrada San Antonio ,pez globo,,O,,,río Tigre,red alevinera,
599,CIIAP 599,CIIAP 599.jpg,Animalia,Chordata,Actinopterygii,Tetraodontiformes,Tetraodontidae,Sphoeroides ,Sphoeroides asellus,asellus,(Müller & Troschel 1849),Morgan Ruiz Tafur ,10/8/2022,2022,8,10,IIAP,CIIAP,CIIAP 599,I,LE: 4.5,1,Homero Sánchez Riveiro,28/8/2014,2014,8,28,América del Sur,Perú,Loreto,,,LH-04 .,pez globo,,O,,,río Corrientes,red alevinera,
600,CIIAP 600,CIIAP 600.jpg,Animalia ,Chordata,Actinopterygii,Characiformes ,Characidae,Tetragonopterus ,Tetragonopterus argenteus,argenteus,Cuvier 1816,Morgan Ruiz Tafur ,10/8/2022,2022,8,10,IIAP,CIIAP,CIIAP 600,I,LE: 5.3,1,Homero Sánchez Riveiro,28/8/2014,2014,8,28,América del Sur,Perú,Loreto,,,LH-04 .,mojara ,,C,,,río Corrientes,red alevinera,
601,CIIAP 601,CIIAP 601.jpg,Animalia ,Chordata,Actinopterygii,Characiformes ,Gasteropelecidae,Thoracocharax ,Thoracocharax stellatus,stellatus,(Kner 1858),Morgan Ruiz Tafur ,10/8/2022,2022,8,10,IIAP,CIIAP,CIIAP 601,I,LE: 4.5,2,Homero Sánchez Riveiro,28/8/2014,2014,8,28,América del Sur,Perú,Loreto,,,LH-04 .,pechito,,O,,,río Corrientes,red alevinera,
602,CIIAP 602,CIIAP 602.jpg,Animalia ,Chordata,Actinopterygii,Characiformes ,Characidae,Ctenobrycon ,Ctenobrycon hauxwellianus,hauxwellianus,(Cope 1870),Morgan Ruiz Tafur ,10/8/2022,2022,8,10,IIAP,CIIAP,CIIAP 602,I,LE: 6.7,2,Homero Sánchez Riveiro,28/8/2014,2014,8,28,América del Sur,Perú,Loreto,,,LH-04 .,mojara,,C,,,río Corrientes,red alevinera,
603,CIIAP 603,CIIAP 603.jpg,Animalia ,Chordata,Actinopterygii,Characiformes ,Characidae,Prionobrama ,Prionobrama filigera,filigera,(Cope 1870),Morgan Ruiz Tafur ,10/8/2022,2022,8,10,IIAP,CIIAP,CIIAP 603,I,LE: 4.7,8,Homero Sánchez Riveiro,28/8/2014,2014,8,28,América del Sur,Perú,Loreto,,,LH-04 .,mojarita,,O,,,río Corrientes,red alevinera,
604,CIIAP 604,CIIAP 604.jpg,Animalia,Chordata,Actinopterygii,Characiformes ,Characidae,Knodus,knodus sp. ,sp.,,Morgan Ruiz Tafur ,10/8/2022,2022,8,10,IIAP,CIIAP,CIIAP 604,I,LE: 3.3,23,Homero Sánchez Riveiro,28/8/2014,2014,8,28,América del Sur,Perú,Loreto,,,LH-04 .,mojarita,,O,,,río Corrientes,red alevinera,
605,CIIAP 605,CIIAP 605.jpg,Animalia,Chordata,Actinopterygii,Characiformes ,Lebiasinidae,Pyrrhulina ,Pyrrhulina sp.,sp.,,Morgan Ruiz Tafur ,10/8/2022,2022,8,10,IIAP,CIIAP,CIIAP 605,I,LE: 4.4 ,7,Claudia Romina ,6/8/2019,2019,8,6,América del Sur,Perú,Loreto,,,,flechita,,O,,,"Río Pucacuro, paratipos ",Pusahua,
606,CIIAP 606,CIIAP 606.jpg,Animalia,Chordata,Actinopterygii,Characiformes ,Lebiasinidae,Pyrrhulina ,Pyrrhulina sp.,sp.,,Morgan Ruiz Tafur ,12/8/2022,2022,8,12,IIAP,CIIAP,CIIAP 606,I,LE: 5.2,19,Claudia Romina ,20/8/2019,2019,8,20,América del Sur,Perú,Loreto,,,,flechita,,O,,,"Río Pucacuro, paratipos ",Pusahua,
607,CIIAP 607,CIIAP 607.jpg,Animalia,Chordata,Actinopterygii,Characiformes ,Lebiasinidae,Pyrrhulina ,Pyrrhulina sp.,sp.,,Morgan Ruiz Tafur ,12/8/2022,2022,8,12,IIAP,CIIAP,CIIAP 607,I,LE: 4.2,5,Claudia Romina ,12/8/2019,2019,8,12,América del Sur,Perú,Loreto,,,,flechita,,O,,,"Río Pucacuro, paratipos ",Pusahua,
608,CIIAP 608,CIIAP 608.jpg,Animalia,Chordata,Actinopterygii,Characiformes ,Lebiasinidae,Pyrrhulina ,Pyrrhulina sp.,sp.,,Morgan Ruiz Tafur ,12/8/2022,2022,8,12,IIAP,CIIAP,CIIAP 608,I,LE: 5.7,6,Claudia Romina ,1/8/2019,2019,8,1,América del Sur,Perú,Loreto,,,,flechita,,O,,,"Río Pucacuro, paratipos ",Pusahua,
609,CIIAP 609,CIIAP 609.jpg,Animalia,Chordata,Actinopterygii,Characiformes ,Erythrinidae,Hoplerythrinus ,Hoplerythrinus unitaeniatus,unitaeniatus,(Spix & Agassiz 1829),Morgan Ruiz Tafur ,12/8/2022,2022,8,12,IIAP,CIIAP,CIIAP 609,I,LE: 10.2,2,Homero Sánchez Riveiro,8/8/2011,2011,8,8,América del Sur,Perú,Loreto,,,rio samiria /1 ra zona tipisca ,shuyo,,"O,C",,,"Río Pucacuro, paratipos ",Red alevinera,
610,CIIAP 610,CIIAP 610.jpg,Animalia,Chordata,Actinopterygii,Carangiformes ,Achiridae,Apionichthys,Apionichthys sp. ,sp.,,Morgan Ruiz Tafur ,12/8/2022,2022,8,12,IIAP,CIIAP,CIIAP 610,I,LE: 9.1,1,Homero Sánchez Riveiro,9/8/2011,2011,8,9,América del Sur,Perú,Loreto,,,rio samiria /1 ra zona tipisca ,panga raya,,O,,,,Red alevinera,
611,CIIAP 611,CIIAP 611.jpg,Animalia,Chordata,Actinopterygii,Characiformes ,Lebiasinidae,Copeina ,Copeina osgoodi,orsgoodi,Eigenmann 1922,Morgan Ruiz Tafur ,12/8/2022,2022,8,12,IIAP,CIIAP,CIIAP 611,I,LE: 7.1,2,Homero Sánchez Riveiro,10/8/2011,2011,8,10,América del Sur,Perú,Loreto,,,rio samiria /1 ra zona tipisca ,flechita,,O,,,,Red alevinera,
